CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
963326092,11/10/16,18:50:00,11/10/16,18:58:00,11/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1005507,241210,40.82872387,-73.92319077,"(40.828723865, -73.923190768)"
287688694,12/31/16,12:00:00,12/31/16,13:00:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1013401,241249,40.82880838,-73.89466621,"(40.828808384, -73.894666205)"
890969834,12/28/16,17:50:00,12/28/16,18:00:00,12/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,GROCERY/BODEGA,,,1001540,241249,40.82883957,-73.93752514,"(40.828839565, -73.937525141)"
982585763,12/24/16,5:30:00,12/24/16,6:30:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010042,241269,40.82887373,-73.90680365,"(40.828873725, -73.906803648)"
932617989,12/7/16,0:05:00,12/7/16,0:11:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,GROCERY/BODEGA,,,1000279,241339,40.82908897,-73.94208147,"(40.829088968, -73.942081467)"
885905068,12/10/16,4:10:00,12/10/16,4:19:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1018579,241367,40.82911365,-73.87595526,"(40.829113652, -73.875955258)"
251012364,12/30/16,5:00:00,12/30/16,5:10:00,12/30/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1018579,241367,40.82911365,-73.87595526,"(40.829113652, -73.875955258)"
527905379,12/26/16,2:20:00,12/26/16,2:57:00,12/26/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,,PARKING LOT/GARAGE (PRIVATE),,,1001610,241367,40.8291633,-73.93727189,"(40.829163304, -73.937271894)"
559268674,12/26/16,9:35:00,12/26/16,9:46:00,12/26/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1020973,241605,40.82975727,-73.86730336,"(40.829757265, -73.867303363)"
605908119,11/21/16,22:50:00,11/21/16,23:05:00,11/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001751,241630,40.82988489,-73.93676171,"(40.829884885, -73.936761711)"
736534126,12/26/16,20:45:00,12/26/16,21:30:00,12/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001751,241630,40.82988489,-73.93676171,"(40.829884885, -73.936761711)"
745425300,11/3/16,15:30:00,11/3/16,15:50:00,11/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998374,241651,40.82994857,-73.94896443,"(40.82994857, -73.948964431)"
198603777,11/2/16,17:00:00,11/2/16,18:00:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1018373,241782,40.83025351,-73.87669752,"(40.830253506, -73.876697517)"
916444280,11/13/16,2:05:00,11/13/16,2:10:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,REAR OF,FAST FOOD,,,1014174,241795,40.83030441,-73.89187059,"(40.830304411, -73.891870588)"
208013137,11/28/16,12:50:00,11/28/16,13:00:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1009909,241902,40.83061152,-73.90728181,"(40.830611515, -73.907281814)"
295018353,11/6/16,3:10:00,11/6/16,3:11:00,11/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1018877,241924,40.83064129,-73.87487558,"(40.830641293, -73.874875576)"
999625977,12/10/16,1:00:00,12/10/16,1:10:00,12/10/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1021043,241958,40.83072586,-73.86704848,"(40.830725856, -73.867048484)"
541133742,12/10/16,18:10:00,12/10/16,18:18:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1008897,241996,40.8308724,-73.91093836,"(40.8308724, -73.910938361)"
823535491,12/30/16,15:20:00,12/30/16,15:50:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1014850,242038,40.83096906,-73.88942674,"(40.83096906, -73.889426744)"
626658438,12/18/16,20:00:00,12/18/16,21:00:00,12/23/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1007096,242091,40.83113799,-73.91744603,"(40.83113799, -73.917446032)"
907909836,12/23/16,21:35:00,12/23/16,21:50:00,12/23/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1009369,242133,40.8312471,-73.90923226,"(40.831247096, -73.909232255)"
503607915,11/8/16,21:15:00,11/8/16,21:20:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,GROCERY/BODEGA,,,1010825,242201,40.83142948,-73.90397064,"(40.831429475, -73.903970636)"
415329089,12/17/16,14:00:00,12/17/16,15:00:00,12/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1003954,242258,40.83160393,-73.92879935,"(40.831603926, -73.928799346)"
625132684,11/5/16,21:35:00,11/5/16,21:45:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1019334,242431,40.83203106,-73.87322154,"(40.832031058, -73.873221541)"
890011572,11/8/16,20:25:00,11/8/16,20:45:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010158,242490,40.83222468,-73.90637977,"(40.832224679, -73.906379774)"
416460206,11/27/16,3:00:00,11/27/16,3:10:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010749,242580,40.83246995,-73.90424377,"(40.83246995, -73.90424377)"
330512442,12/18/16,6:00:00,12/18/16,6:20:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010749,242580,40.83246995,-73.90424377,"(40.83246995, -73.90424377)"
829764239,12/27/16,15:15:00,12/27/16,16:00:00,12/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010749,242580,40.83246995,-73.90424377,"(40.83246995, -73.90424377)"
953619110,11/25/16,14:15:00,11/25/16,14:20:00,11/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESTAURANT/DINER,,,1000227,242604,40.83256112,-73.94226635,"(40.832561124, -73.942266354)"
802533054,11/27/16,11:50:00,11/27/16,11:51:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1009013,242619,40.83258203,-73.91051689,"(40.832582031, -73.91051689)"
963292340,12/10/16,0:00:00,12/10/16,0:30:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011587,242656,40.83267599,-73.90121524,"(40.832675994, -73.901215237)"
632856112,11/9/16,15:00:00,11/9/16,15:15:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1010525,242669,40.8327149,-73.90505288,"(40.832714898, -73.905052875)"
272449603,11/8/16,13:40:00,11/8/16,13:43:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1005871,242674,40.83274124,-73.92187076,"(40.832741241, -73.921870763)"
240121476,11/7/16,23:50:00,11/8/16,0:00:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1005871,242674,40.83274124,-73.92187076,"(40.832741241, -73.921870763)"
635866309,12/20/16,12:50:00,12/20/16,12:55:00,12/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1013557,242694,40.83277398,-73.8940962,"(40.832773975, -73.894096197)"
514667363,12/11/16,20:20:00,12/11/16,20:35:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1025848,242744,40.83286187,-73.84968058,"(40.832861874, -73.849680583)"
691960650,11/27/16,16:20:00,11/27/16,16:25:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004530,242729,40.83289538,-73.9267165,"(40.832895381, -73.926716496)"
868896153,12/10/16,1:15:00,12/10/16,1:20:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004530,242729,40.83289538,-73.9267165,"(40.832895381, -73.926716496)"
182165600,11/14/16,20:55:00,11/14/16,21:00:00,11/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000808,242728,40.8329004,-73.94016653,"(40.832900398, -73.940166525)"
578355273,12/1/16,20:30:00,12/1/16,20:35:00,12/1/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE-HOUSE,,,1012462,242851,40.83320846,-73.89805248,"(40.83320846, -73.898052481)"
653737403,12/30/16,14:09:00,12/30/16,14:30:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,DRUG STORE,,,1014629,242866,40.83324244,-73.89022159,"(40.833242443, -73.89022159)"
356859096,11/9/16,17:40:00,11/9/16,17:46:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,OTHER,,,1008325,242923,40.83341833,-73.91300198,"(40.833418326, -73.913001981)"
114242508,8/15/15,0:01:00,12/21/16,0:01:00,12/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1003350,242919,40.83341951,-73.93098007,"(40.833419507, -73.930980069)"
102703171,11/27/16,2:15:00,11/27/16,2:20:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1000713,242928,40.83344952,-73.94050933,"(40.833449518, -73.940509332)"
311096830,12/30/16,10:30:00,12/30/16,10:45:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004101,242931,40.83345079,-73.92826616,"(40.833450787, -73.928266157)"
639140821,11/3/16,14:35:00,11/3/16,14:45:00,11/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,999911,242928,40.83345098,-73.94340751,"(40.833450977, -73.943407506)"
492667023,11/26/16,22:35:00,11/26/16,22:50:00,11/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1017445,242946,40.83345189,-73.88004509,"(40.833451885, -73.880045094)"
550104197,11/22/16,19:10:00,11/22/16,19:20:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,BUS STOP,,,1022695,243002,40.8335843,-73.86107294,"(40.833584296, -73.861072943)"
713915216,11/22/16,19:10:00,11/22/16,19:20:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,BUS STOP,,,1022695,243002,40.8335843,-73.86107294,"(40.833584296, -73.861072943)"
860358224,11/7/16,18:00:00,11/7/16,18:30:00,11/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008930,243004,40.83363898,-73.91081541,"(40.833638977, -73.910815406)"
704339776,11/7/16,18:00:00,11/7/16,18:30:00,11/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008930,243004,40.83363898,-73.91081541,"(40.833638977, -73.910815406)"
419070648,12/21/16,12:55:00,12/21/16,13:00:00,12/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,SMALL MERCHANT,,,1003908,243013,40.83367629,-73.92896336,"(40.833676285, -73.928963358)"
573555947,11/22/16,20:00:00,11/22/16,20:04:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,GROCERY/BODEGA,,,999468,243024,40.83371524,-73.94500815,"(40.833715243, -73.945008152)"
212228819,11/6/16,13:07:00,11/6/16,13:17:00,11/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1015021,243050,40.83374611,-73.88880419,"(40.833746113, -73.888804185)"
115159884,11/27/16,3:21:00,11/27/16,3:22:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,,STREET,,,1000754,243054,40.83379528,-73.94036086,"(40.833795276, -73.94036086)"
325517287,11/16/16,12:20:00,11/16/16,12:30:00,11/16/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1009629,243067,40.83380991,-73.90828919,"(40.833809914, -73.908289194)"
209379950,11/19/16,23:20:00,11/19/16,23:30:00,11/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1009629,243067,40.83380991,-73.90828919,"(40.833809914, -73.908289194)"
730871329,12/10/16,12:50:00,12/10/16,12:55:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1018291,243087,40.83383567,-73.8769872,"(40.833835669, -73.876987202)"
627540307,12/14/16,16:15:00,12/14/16,16:30:00,12/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,REAR OF,RESIDENCE - PUBLIC HOUSING,,,1018291,243087,40.83383567,-73.8769872,"(40.833835669, -73.876987202)"
427869771,12/15/16,13:50:00,12/15/16,14:21:00,12/15/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008692,243109,40.83392783,-73.91167508,"(40.833927834, -73.911675082)"
508364853,12/11/16,17:55:00,12/11/16,18:01:00,12/11/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1006350,243112,40.83394224,-73.92013838,"(40.833942239, -73.920138383)"
548016736,12/1/16,21:30:00,12/1/16,21:40:00,12/1/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1018527,243130,40.83395278,-73.87613415,"(40.833952779, -73.876134149)"
574244045,11/20/16,23:10:00,11/20/16,23:50:00,11/20/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1018783,243175,40.83407529,-73.87520881,"(40.834075293, -73.875208807)"
856558096,11/13/16,0:35:00,11/13/16,1:22:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,EAST 173RD STREET-VYSE AVENUE,1015394,243245,40.83428002,-73.88745537,"(40.834280024, -73.88745537)"
997865295,12/1/16,20:30:00,12/1/16,20:35:00,12/1/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011731,243259,40.83433061,-73.9006924,"(40.834330608, -73.900692403)"
261441989,12/9/16,17:50:00,12/9/16,18:00:00,12/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BUTLER,1009580,243263,40.83434802,-73.90846553,"(40.834348017, -73.908465527)"
523593555,11/27/16,3:05:00,11/27/16,3:15:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1000607,243285,40.83442958,-73.94089151,"(40.834429577, -73.940891511)"
561430849,12/8/16,8:10:00,12/8/16,8:25:00,12/8/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1019591,243320,40.83447008,-73.87228816,"(40.83447008, -73.872288161)"
333331189,11/16/16,10:35:00,11/16/16,11:00:00,11/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004569,243311,40.83449271,-73.9265738,"(40.834492713, -73.926573801)"
337998484,11/21/16,15:30:00,11/21/16,16:00:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010861,243330,40.83452815,-73.90383607,"(40.834528146, -73.903836069)"
141588636,11/6/16,18:09:00,11/6/16,19:27:00,11/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,BRONX RIVER,1018882,243356,40.8345717,-73.87485012,"(40.834571698, -73.874850115)"
203277304,11/28/16,20:05:00,11/28/16,20:15:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,FRONT OF,RESIDENCE - PUBLIC HOUSING,,MORRIS I,1010535,243381,40.8346691,-73.90501395,"(40.834669102, -73.905013949)"
327600064,11/26/16,14:39:00,11/26/16,18:00:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000163,243383,40.83469937,-73.94249578,"(40.83469937, -73.942495779)"
262566885,11/4/16,17:00:00,11/4/16,17:05:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1013492,243404,40.83472294,-73.89432799,"(40.834722936, -73.89432799)"
340944377,11/27/16,11:20:00,11/27/16,11:20:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1005228,243415,40.83477662,-73.92419202,"(40.834776623, -73.92419202)"
981350826,11/11/16,4:00:00,11/11/16,5:00:00,11/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011178,243438,40.83482361,-73.90269008,"(40.834823614, -73.902690079)"
708820531,11/9/16,20:13:00,11/9/16,20:20:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,MORRIS I,1010477,243459,40.83488336,-73.90522324,"(40.834883362, -73.905223241)"
539435691,12/11/16,10:00:00,12/11/16,10:47:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000731,243512,40.8350524,-73.94044285,"(40.835052396, -73.940442849)"
100833476,12/28/16,10:00:00,12/28/16,19:00:00,12/29/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1003610,243521,40.83507126,-73.93003877,"(40.835071256, -73.930038774)"
409167170,12/23/16,0:45:00,12/23/16,1:00:00,12/23/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007174,243527,40.83507919,-73.91715927,"(40.835079193, -73.917159266)"
797008068,12/18/16,3:40:00,12/18/16,3:50:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,,BAR/NIGHT CLUB,,,1030672,243633,40.83527788,-73.83224219,"(40.83527788, -73.832242194)"
168636762,12/8/16,14:55:00,12/8/16,15:15:00,12/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1005064,243644,40.83540555,-73.92478397,"(40.835405549, -73.924783966)"
646431664,12/13/16,0:45:00,12/13/16,0:50:00,12/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1011033,243676,40.8354773,-73.90321312,"(40.835477295, -73.903213123)"
752364658,12/24/16,1:16:00,12/24/16,1:50:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUTLER,1009758,243681,40.83549479,-73.90782069,"(40.835494793, -73.907820691)"
